"COUNTRY","YEAR","URBAN","PERWT","AGE","SEX","EDATTAIN","EDATTAIND","EMPSTAT","EMPSTATD","WGCARE","WGCOGN","WGCOMM","WGHEAR","WGMOBIL","WGVISION"
834,2012,1,7.85,0,1,0,0,0,0,1,1,NA,1,1,1
834,2012,1,6.07,12,2,1,120,3,310,1,1,NA,1,1,1
834,2012,1,8.27,36,2,1,110,1,110,1,1,NA,1,1,1
834,2012,1,11.68,1,2,0,0,0,0,1,1,NA,1,1,1
834,2012,1,9.04,8,2,1,120,3,330,1,1,NA,1,1,1
834,2012,2,7.46,15,1,2,221,3,330,1,1,NA,1,1,1
834,2012,1,11.4,12,2,1,120,3,330,1,1,NA,1,1,1
834,2012,2,11.39,29,2,3,311,3,310,1,1,NA,1,1,1
834,2012,1,15.43,68,2,1,120,3,320,1,1,NA,1,1,2
834,2012,1,11.78,22,1,3,311,3,310,1,1,NA,1,1,1
834,2012,2,8.62,5,1,1,110,3,320,1,1,NA,1,1,1
834,2012,1,8.46,76,1,1,110,1,110,1,1,NA,1,1,1
834,2012,2,13.37,17,2,1,110,1,110,1,1,NA,1,1,1
834,2012,1,10.82,10,2,1,120,3,310,1,1,NA,1,1,1
834,2012,2,7.09,11,1,1,120,3,330,1,1,NA,1,1,1
834,2012,1,9.06,8,1,1,120,3,330,1,1,NA,1,1,1
834,2012,1,11.91,14,1,2,212,3,330,1,1,NA,1,1,1
834,2012,1,11.34,19,1,2,212,3,310,1,1,NA,1,1,1
834,2012,1,8.26,24,2,2,212,3,310,1,1,NA,1,1,1
834,2012,1,11.3,23,1,1,110,1,110,1,1,NA,1,1,1
834,2012,1,7.25,21,1,1,120,1,110,1,1,NA,1,1,1
834,2012,1,7.56,8,1,1,120,3,330,1,1,NA,1,1,1
834,2012,1,7.71,9,1,1,120,3,320,1,1,NA,1,1,1
834,2012,1,11.26,6,1,1,110,3,320,1,1,NA,1,1,1
834,2012,1,8.53,19,1,2,221,3,330,1,1,NA,1,1,1
834,2012,1,10.75,66,1,1,110,1,110,1,1,NA,1,1,3
834,2012,1,6.75,22,2,1,110,1,110,1,1,NA,1,1,1
834,2012,2,7.01,23,1,2,212,3,320,1,1,NA,1,1,1
834,2012,2,8.59,13,1,1,120,3,330,1,1,NA,1,1,1
834,2012,2,8.37,15,2,2,212,3,310,1,1,NA,1,1,1
834,2012,1,9.28,3,1,0,0,0,0,4,1,NA,1,4,1
834,2012,1,8.35,38,1,2,212,3,310,1,1,NA,1,1,1
834,2012,1,6.98,11,2,1,110,3,310,1,1,NA,1,1,1
834,2012,2,12.18,5,1,1,110,3,320,1,1,NA,1,1,1
834,2012,1,10.03,11,2,1,120,3,330,1,1,NA,1,1,1
834,2012,1,6.91,23,2,2,212,1,110,1,1,NA,1,1,1
834,2012,2,9.14,9,2,1,120,3,320,1,1,NA,1,1,1
834,2012,2,7.42,7,1,1,120,3,330,1,1,NA,1,1,1
834,2012,1,7.09,44,2,1,110,3,310,1,1,NA,1,1,1
834,2012,1,11.63,50,2,1,110,1,110,1,1,NA,1,1,1
834,2012,1,6.93,37,2,2,212,1,110,1,1,NA,1,1,1
834,2012,1,10.57,78,2,1,110,1,110,1,1,NA,1,1,1
834,2012,1,7.1,3,1,0,0,0,0,1,1,NA,1,1,1
834,2012,2,9.08,8,1,1,120,3,330,1,1,NA,1,1,1
834,2012,1,7,0,1,0,0,0,0,1,1,NA,1,1,1
834,2012,2,9.6,5,2,1,110,3,320,1,1,NA,1,1,1
834,2012,1,11.03,40,2,1,110,3,310,1,1,NA,1,1,1
834,2012,1,7.65,10,2,1,120,3,330,1,1,NA,1,1,1
834,2012,2,11.28,54,1,2,212,3,310,1,1,NA,1,1,1
834,2012,1,8.59,32,1,2,212,1,110,1,1,NA,1,1,1
834,2012,2,14.38,9,1,1,120,3,320,1,1,NA,1,1,1
834,2012,2,8.77,16,2,2,221,3,330,1,1,NA,1,1,1
834,2012,1,10.54,7,2,1,120,3,320,1,1,NA,1,1,1
834,2012,2,7.66,2,1,0,0,0,0,1,1,NA,1,1,1
834,2012,2,8.84,30,2,1,110,1,110,1,1,NA,1,1,1
834,2012,1,10.94,7,2,1,120,3,330,1,1,NA,1,1,1
834,2012,1,7.18,25,2,3,311,1,110,1,1,NA,1,1,1
834,2012,1,9.14,9,2,1,110,3,320,1,1,NA,1,1,1
834,2012,1,8.56,11,1,1,120,3,330,1,1,NA,1,1,1
834,2012,1,10.98,0,2,0,0,0,0,1,1,NA,1,1,1
834,2012,1,8,5,1,1,110,1,110,1,1,NA,1,1,1
834,2012,1,10.5,9,2,1,120,3,330,1,1,NA,1,1,1
834,2012,1,14.65,43,1,2,212,1,110,1,1,NA,1,1,1
858,2011,NA,10,3,1,0,0,0,0,NA,8,NA,1,1,1
858,2011,NA,10,64,2,2,212,3,343,NA,1,NA,1,3,1
858,2011,NA,10,60,1,2,221,1,100,NA,1,NA,1,1,1
858,2011,NA,10,24,1,2,221,2,210,NA,1,NA,1,1,1
858,2011,NA,10,38,1,2,221,1,100,NA,1,NA,1,1,1
858,2011,NA,10,50,1,3,311,1,100,NA,1,NA,1,1,1
858,2011,NA,10,80,2,2,212,3,343,NA,1,NA,1,1,1
858,2011,NA,10,17,1,2,221,3,390,NA,1,NA,1,1,1
858,2011,NA,10,2,1,0,0,0,0,NA,8,NA,1,1,1
858,2011,NA,10,32,2,2,212,9,999,NA,8,NA,8,8,8
858,2011,NA,10,62,2,2,221,3,390,NA,1,NA,1,1,1
858,2011,NA,10,83,2,2,212,3,343,NA,1,NA,1,2,1
858,2011,NA,10,41,1,2,212,1,100,NA,1,NA,1,1,1
858,2011,NA,10,25,2,1,120,3,343,NA,2,NA,1,1,1
858,2011,NA,10,55,1,2,212,1,100,NA,1,NA,1,1,1
858,2011,NA,10,12,2,1,120,3,390,NA,1,NA,1,1,1
858,2011,NA,10,70,2,2,212,3,343,NA,1,NA,1,1,1
858,2011,NA,10,80,2,2,221,3,343,NA,1,NA,1,2,2
858,2011,NA,10,55,1,2,212,3,343,NA,1,NA,1,1,1
858,2011,NA,10,38,1,2,212,1,100,NA,1,NA,1,1,1
858,2011,NA,10,15,2,2,212,3,390,NA,1,NA,1,1,1
858,2011,NA,10,23,1,3,322,3,390,NA,1,NA,1,1,1
858,2011,NA,10,12,2,1,120,3,343,NA,4,NA,1,4,1
858,2011,NA,10,29,1,4,400,1,100,NA,1,NA,1,1,1
858,2011,NA,10,13,1,2,212,3,390,NA,1,NA,1,1,1
858,2011,NA,10,59,2,1,120,3,390,NA,1,NA,1,2,1
858,2011,NA,10,2,1,0,0,0,0,NA,8,NA,1,1,1
858,2011,NA,10,79,1,2,221,3,343,NA,1,NA,1,1,2
858,2011,NA,10,52,1,3,322,1,100,NA,1,NA,1,1,1
858,2011,NA,10,58,2,2,212,3,390,NA,1,NA,1,1,1
858,2011,NA,10,19,1,3,312,3,390,NA,1,NA,1,1,1
858,2011,NA,10,24,1,2,221,1,100,NA,1,NA,1,1,1
858,2011,NA,10,46,2,2,212,1,100,NA,1,NA,1,1,1
858,2011,NA,10,57,2,3,322,1,100,NA,1,NA,1,1,1
858,2011,NA,10,24,1,3,311,3,390,NA,1,NA,1,1,1
858,2011,NA,10,19,2,3,311,3,390,NA,1,NA,1,1,1
858,2011,NA,10,52,2,2,221,1,100,NA,1,NA,1,1,1
858,2011,NA,10,58,1,3,311,1,100,NA,1,NA,1,3,1
858,2011,NA,10,4,1,1,110,0,0,NA,8,NA,1,1,1
858,2011,NA,10,76,2,2,221,3,390,NA,1,NA,1,1,1
858,2011,NA,10,77,2,2,212,3,343,NA,1,NA,1,1,1
858,2011,NA,10,23,1,2,212,1,100,NA,1,NA,1,1,1
858,2011,NA,10,44,2,1,120,9,999,NA,8,NA,8,8,8
858,2011,NA,10,71,1,2,221,1,100,NA,1,NA,1,1,1
858,2011,NA,10,7,2,1,120,0,0,NA,1,NA,1,1,1
858,2011,NA,10,13,1,1,120,3,390,NA,1,NA,1,1,1
858,2011,NA,10,67,2,1,120,3,343,NA,1,NA,1,1,1
858,2011,NA,10,50,2,2,212,1,100,NA,1,NA,1,1,1
858,2011,NA,10,26,2,3,312,3,390,NA,1,NA,1,1,1
858,2011,NA,10,12,1,1,120,3,390,NA,1,NA,1,1,1
858,2011,NA,10,8,2,1,120,0,0,NA,1,NA,1,1,1
858,2011,NA,10,10,2,1,120,0,0,NA,1,NA,1,1,1
858,2011,NA,10,35,2,2,212,1,100,NA,1,NA,1,1,1
858,2011,NA,10,73,1,2,212,3,343,NA,1,NA,1,1,1
858,2011,NA,10,26,2,2,212,2,220,NA,1,NA,1,1,1
858,2011,NA,10,4,1,1,110,0,0,NA,8,NA,1,4,1
858,2011,NA,10,33,1,3,311,1,100,NA,1,NA,1,1,1
858,2011,NA,10,35,2,2,212,2,210,NA,1,NA,1,1,1
858,2011,NA,10,48,1,2,212,1,100,NA,1,NA,1,1,1
858,2011,NA,10,17,1,2,212,3,390,NA,1,NA,1,1,1
858,2011,NA,10,68,1,3,311,1,100,NA,1,NA,1,1,1
858,2011,NA,10,24,1,2,212,1,100,NA,1,NA,1,1,1
858,2011,NA,10,50,2,3,322,1,100,NA,1,NA,1,1,1
858,2011,NA,10,20,2,2,221,1,100,NA,1,NA,1,1,1
858,2011,NA,10,31,1,3,312,1,100,NA,1,NA,1,1,1
858,2011,NA,10,16,2,2,212,3,390,NA,1,NA,1,1,1
858,2011,NA,10,38,1,4,400,1,100,NA,1,NA,1,1,1
858,2011,NA,10,38,2,4,400,1,100,NA,1,NA,1,1,1
858,2011,NA,10,35,2,2,212,1,100,NA,1,NA,1,1,1
858,2011,NA,10,2,2,0,0,0,0,NA,8,NA,1,1,1
858,2011,NA,10,17,1,2,212,2,220,NA,2,NA,1,1,1
858,2011,NA,10,4,1,1,110,0,0,NA,8,NA,1,1,1
858,2011,NA,10,57,1,2,212,2,210,NA,1,NA,1,1,1
858,2011,NA,10,17,2,2,221,3,390,NA,1,NA,1,1,1
858,2011,NA,10,88,1,2,212,3,343,NA,1,NA,3,1,2
858,2011,NA,10,60,1,2,221,1,100,NA,1,NA,1,1,2
858,2011,NA,10,62,1,2,212,3,343,NA,1,NA,1,1,1
858,2011,NA,10,63,1,1,120,1,100,NA,1,NA,1,1,1
858,2011,NA,10,4,2,1,110,0,0,NA,8,NA,1,1,1
858,2011,NA,10,52,1,4,400,1,100,NA,1,NA,1,1,1
858,2011,NA,10,0,2,0,0,0,0,NA,8,NA,1,8,1
858,2011,NA,10,3,2,0,0,0,0,NA,8,NA,1,1,1
858,2011,NA,10,47,1,2,212,1,100,NA,1,NA,2,1,2
858,2011,NA,10,34,2,4,400,1,100,NA,1,NA,1,1,1
858,2011,NA,10,50,2,2,221,1,100,NA,1,NA,1,1,1
858,2011,NA,10,13,1,2,212,3,390,NA,1,NA,1,1,1
858,2011,NA,10,6,2,1,120,0,0,NA,1,NA,1,1,1
858,2011,NA,10,33,2,2,221,1,100,NA,1,NA,1,1,1
858,2011,NA,10,52,2,2,221,3,390,NA,1,NA,1,1,1
858,2011,NA,10,45,2,2,221,9,999,NA,8,NA,8,8,8
858,2011,NA,10,31,2,4,400,1,100,NA,1,NA,1,1,1
858,2011,NA,10,22,2,3,312,1,100,NA,1,NA,1,1,1
858,2011,NA,10,18,1,2,212,1,100,NA,1,NA,1,1,1
858,2011,NA,10,13,1,1,120,3,390,NA,2,NA,1,1,1
858,2011,NA,10,21,2,1,120,9,999,NA,8,NA,8,8,8
858,2011,NA,10,43,2,3,311,3,343,NA,1,NA,1,1,1
858,2011,NA,10,35,2,3,312,1,100,NA,1,NA,1,1,1
858,2011,NA,10,10,2,1,120,0,0,NA,1,NA,1,1,1
858,2011,NA,10,74,1,2,221,3,343,NA,1,NA,1,1,1
858,2011,NA,10,76,2,2,221,3,343,NA,1,NA,1,1,2
894,2000,2,10,26,1,1,110,1,110,NA,NA,NA,1,NA,1
894,2000,1,10,68,1,1,110,1,117,NA,NA,NA,1,NA,1
894,2000,1,10,12,2,1,120,3,390,NA,NA,NA,1,NA,1
894,2000,1,10,32,1,1,110,1,117,NA,NA,NA,1,NA,1
894,2000,2,10,10,1,1,120,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,55,2,1,110,1,110,NA,NA,NA,1,NA,1
894,2000,1,10,28,2,1,120,1,117,NA,NA,NA,1,NA,1
894,2000,1,10,0,2,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,8,1,1,120,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,25,1,2,221,3,390,NA,NA,NA,1,NA,1
894,2000,1,10,20,1,2,221,1,117,NA,NA,NA,1,NA,1
894,2000,1,10,1,1,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,12,1,1,120,3,330,NA,NA,NA,1,NA,1
894,2000,1,10,16,1,2,212,3,330,NA,NA,NA,1,NA,1
894,2000,1,10,11,1,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,42,2,2,212,1,117,NA,NA,NA,1,NA,1
894,2000,2,10,11,2,1,120,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,2,2,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,45,1,2,212,2,200,NA,NA,NA,1,NA,1
894,2000,2,10,6,1,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,0,1,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,42,2,2,212,1,117,NA,NA,NA,1,NA,1
894,2000,1,10,0,2,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,8,2,1,120,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,2,1,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,17,2,1,110,1,117,NA,NA,NA,1,NA,1
894,2000,1,10,7,1,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,2,1,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,26,2,2,212,1,117,NA,NA,NA,1,NA,1
894,2000,2,10,12,2,1,120,3,330,NA,NA,NA,1,NA,1
894,2000,1,10,0,2,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,4,1,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,2,1,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,26,1,3,311,3,330,NA,NA,NA,1,NA,1
894,2000,2,10,4,1,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,15,1,1,120,3,390,NA,NA,NA,1,NA,1
894,2000,1,10,1,1,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,19,2,2,221,3,330,NA,NA,NA,1,NA,1
894,2000,1,10,13,1,2,212,3,330,NA,NA,NA,1,NA,1
894,2000,1,10,29,2,1,110,1,117,NA,NA,NA,1,NA,1
894,2000,2,10,36,1,1,110,1,110,NA,NA,NA,1,NA,1
894,2000,1,10,9,2,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,8,2,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,17,1,2,212,3,390,NA,NA,NA,1,NA,1
894,2000,2,10,41,1,3,311,3,390,NA,NA,NA,1,NA,1
894,2000,1,10,5,2,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,17,2,3,312,3,330,NA,NA,NA,1,NA,1
894,2000,1,10,24,1,3,311,3,390,NA,NA,NA,1,NA,1
894,2000,1,10,5,1,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,25,1,1,110,1,110,NA,NA,NA,1,NA,1
894,2000,1,10,81,2,1,110,3,390,NA,NA,NA,1,NA,1
894,2000,2,10,24,2,3,311,2,200,NA,NA,NA,1,NA,1
894,2000,1,10,22,1,2,212,1,117,NA,NA,NA,1,NA,1
894,2000,1,10,8,1,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,6,1,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,42,1,3,311,1,110,NA,NA,NA,1,NA,1
894,2000,2,10,17,1,2,212,3,390,NA,NA,NA,1,NA,1
894,2000,2,10,15,2,1,120,3,330,NA,NA,NA,1,NA,1
894,2000,1,10,57,2,1,110,3,310,NA,NA,NA,1,NA,1
894,2000,2,10,10,2,1,120,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,38,1,3,311,1,110,NA,NA,NA,1,NA,1
894,2000,2,10,4,2,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,32,2,4,400,3,310,NA,NA,NA,1,NA,1
894,2000,2,10,26,2,2,221,3,310,NA,NA,NA,1,NA,1
894,2000,1,10,7,2,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,21,2,1,110,3,390,NA,NA,NA,1,NA,1
894,2000,1,10,13,1,1,120,3,330,NA,NA,NA,1,NA,1
894,2000,2,10,36,1,1,110,3,390,NA,NA,NA,1,NA,1
894,2000,2,10,5,1,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,38,1,1,120,1,117,NA,NA,NA,1,NA,1
894,2000,1,10,7,2,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,8,2,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,3,2,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,35,1,3,311,1,110,NA,NA,NA,1,NA,1
894,2000,1,10,9,2,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,54,1,2,221,1,117,NA,NA,NA,1,NA,2
894,2000,1,10,3,1,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,3,2,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,12,1,1,110,1,117,NA,NA,NA,1,NA,1
894,2000,2,10,3,1,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,64,1,1,120,1,110,NA,NA,NA,1,NA,1
894,2000,1,10,4,2,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,12,2,1,120,3,330,NA,NA,NA,1,NA,1
894,2000,1,10,33,2,2,221,1,117,NA,NA,NA,1,NA,1
894,2000,2,10,7,1,1,120,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,17,1,2,212,3,330,NA,NA,NA,1,NA,1
894,2000,1,10,61,1,2,212,1,110,NA,NA,NA,1,NA,1
894,2000,1,10,26,1,2,221,1,110,NA,NA,NA,1,NA,1
894,2000,2,10,3,2,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,17,1,2,221,3,330,NA,NA,NA,1,NA,1
894,2000,1,10,1,1,0,0,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,5,1,1,120,0,0,NA,NA,NA,1,NA,1
894,2000,1,10,38,2,1,110,3,390,NA,NA,NA,1,NA,1
894,2000,2,10,5,1,1,120,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,51,1,1,110,2,200,NA,NA,NA,1,NA,1
894,2000,1,10,5,1,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,45,2,3,322,1,110,NA,NA,NA,1,NA,1
894,2000,1,10,8,1,1,110,0,0,NA,NA,NA,1,NA,1
894,2000,2,10,24,2,1,120,3,310,NA,NA,NA,1,NA,1
894,2000,2,10,16,2,2,221,3,330,NA,NA,NA,1,NA,1
